Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-04-29,09:30-10:00,Fixed,ATM,Offline,On-Us,231282,1005317,-774035,61,96,157
2026-04-29,09:30-10:00,Fixed,ATM,Offline,Off-Us,759181,175161,584020,34,223,257
2026-04-29,09:30-10:00,Fixed,BCMS,Online,On-Us,537395,112914,424481,179,176,355
2026-04-29,09:30-10:00,Fixed,BCMS,Online,Off-Us,589356,657233,-67877,109,117,226
2026-04-29,09:30-10:00,Fixed,ENET,Online,On-Us,979713,568016,411697,214,230,444
2026-04-29,09:30-10:00,Fixed,ENET,Online,Off-Us,126672,243697,-117025,121,65,186
2026-04-29,09:30-10:00,Fixed,TELL,Offline,On-Us,373897,339075,34822,100,18,118
2026-04-29,09:30-10:00,Fixed,TELL,Offline,Off-Us,421673,685761,-264088,173,17,190
2026-04-29,09:30-10:00,Saving,ATM,Offline,On-Us,408091,223103,184988,246,123,369
2026-04-29,09:30-10:00,Saving,ATM,Offline,Off-Us,69223,689922,-620699,154,199,353
2026-04-29,09:30-10:00,Saving,BCMS,Online,On-Us,46073,70601,-24528,123,221,344
2026-04-29,09:30-10:00,Saving,BCMS,Online,Off-Us,316181,804829,-488648,267,63,330
2026-04-29,09:30-10:00,Saving,ENET,Online,On-Us,747143,562227,184916,99,139,238
2026-04-29,09:30-10:00,Saving,ENET,Online,Off-Us,1005620,99346,906274,178,209,387
2026-04-29,09:30-10:00,Saving,TELL,Offline,On-Us,710830,969464,-258634,80,181,261
2026-04-29,09:30-10:00,Saving,TELL,Offline,Off-Us,183847,666216,-482369,174,257,431
2026-04-29,09:30-10:00,Current,ATM,Offline,On-Us,70793,351383,-280590,21,240,261
2026-04-29,09:30-10:00,Current,ATM,Offline,Off-Us,400945,535849,-134904,131,268,399
2026-04-29,09:30-10:00,Current,BCMS,Online,On-Us,616005,738857,-122852,18,130,148
2026-04-29,09:30-10:00,Current,BCMS,Online,Off-Us,22243,646288,-624045,75,169,244
2026-04-29,09:30-10:00,Current,ENET,Online,On-Us,247879,773758,-525879,231,135,366
2026-04-29,09:30-10:00,Current,ENET,Online,Off-Us,649871,83246,566625,42,81,123
2026-04-29,09:30-10:00,Current,TELL,Offline,On-Us,392716,522952,-130236,163,114,277
2026-04-29,09:30-10:00,Current,TELL,Offline,Off-Us,159038,394000,-234962,116,30,146
