Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-04-29,18:00-18:30,Fixed,ATM,Offline,On-Us,633521,787619,-154098,100,268,368
2026-04-29,18:00-18:30,Fixed,ATM,Offline,Off-Us,168137,11395,156742,214,227,441
2026-04-29,18:00-18:30,Fixed,BCMS,Online,On-Us,712930,994303,-281373,244,294,538
2026-04-29,18:00-18:30,Fixed,BCMS,Online,Off-Us,745964,869812,-123848,144,267,411
2026-04-29,18:00-18:30,Fixed,ENET,Online,On-Us,320899,743810,-422911,128,227,355
2026-04-29,18:00-18:30,Fixed,ENET,Online,Off-Us,976696,164417,812279,151,58,209
2026-04-29,18:00-18:30,Fixed,TELL,Offline,On-Us,546833,395900,150933,76,119,195
2026-04-29,18:00-18:30,Fixed,TELL,Offline,Off-Us,419852,649114,-229262,40,123,163
2026-04-29,18:00-18:30,Saving,ATM,Offline,On-Us,411346,192616,218730,298,50,348
2026-04-29,18:00-18:30,Saving,ATM,Offline,Off-Us,856223,726061,130162,251,255,506
2026-04-29,18:00-18:30,Saving,BCMS,Online,On-Us,328403,684405,-356002,219,205,424
2026-04-29,18:00-18:30,Saving,BCMS,Online,Off-Us,172830,57327,115503,202,228,430
2026-04-29,18:00-18:30,Saving,ENET,Online,On-Us,204189,283031,-78842,67,64,131
2026-04-29,18:00-18:30,Saving,ENET,Online,Off-Us,81588,380320,-298732,183,25,208
2026-04-29,18:00-18:30,Saving,TELL,Offline,On-Us,251165,295915,-44750,95,288,383
2026-04-29,18:00-18:30,Saving,TELL,Offline,Off-Us,111636,68492,43144,120,16,136
2026-04-29,18:00-18:30,Current,ATM,Offline,On-Us,793270,953875,-160605,170,107,277
2026-04-29,18:00-18:30,Current,ATM,Offline,Off-Us,578490,211524,366966,28,134,162
2026-04-29,18:00-18:30,Current,BCMS,Online,On-Us,282243,89170,193073,34,299,333
2026-04-29,18:00-18:30,Current,BCMS,Online,Off-Us,828611,507308,321303,35,35,70
2026-04-29,18:00-18:30,Current,ENET,Online,On-Us,329861,97738,232123,170,15,185
2026-04-29,18:00-18:30,Current,ENET,Online,Off-Us,373973,788193,-414220,156,214,370
2026-04-29,18:00-18:30,Current,TELL,Offline,On-Us,524514,204350,320164,173,211,384
2026-04-29,18:00-18:30,Current,TELL,Offline,Off-Us,760939,373122,387817,78,60,138
