Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-04-29,09:00-09:30,Fixed,ATM,Offline,On-Us,472840,172846,299994,141,117,258
2026-04-29,09:00-09:30,Fixed,ATM,Offline,Off-Us,530647,46803,483844,248,24,272
2026-04-29,09:00-09:30,Fixed,BCMS,Online,On-Us,76751,669900,-593149,248,206,454
2026-04-29,09:00-09:30,Fixed,BCMS,Online,Off-Us,360351,782193,-421842,216,110,326
2026-04-29,09:00-09:30,Fixed,ENET,Online,On-Us,415943,39609,376334,17,139,156
2026-04-29,09:00-09:30,Fixed,ENET,Online,Off-Us,120253,743544,-623291,81,178,259
2026-04-29,09:00-09:30,Fixed,TELL,Offline,On-Us,702855,785043,-82188,249,259,508
2026-04-29,09:00-09:30,Fixed,TELL,Offline,Off-Us,483767,71551,412216,54,291,345
2026-04-29,09:00-09:30,Saving,ATM,Offline,On-Us,688938,254063,434875,236,82,318
2026-04-29,09:00-09:30,Saving,ATM,Offline,Off-Us,493656,860279,-366623,154,93,247
2026-04-29,09:00-09:30,Saving,BCMS,Online,On-Us,178875,879226,-700351,21,62,83
2026-04-29,09:00-09:30,Saving,BCMS,Online,Off-Us,185846,308433,-122587,75,284,359
2026-04-29,09:00-09:30,Saving,ENET,Online,On-Us,777462,409835,367627,98,50,148
2026-04-29,09:00-09:30,Saving,ENET,Online,Off-Us,704005,800681,-96676,17,150,167
2026-04-29,09:00-09:30,Saving,TELL,Offline,On-Us,160952,462063,-301111,195,102,297
2026-04-29,09:00-09:30,Saving,TELL,Offline,Off-Us,227197,749115,-521918,29,283,312
2026-04-29,09:00-09:30,Current,ATM,Offline,On-Us,226667,463531,-236864,36,278,314
2026-04-29,09:00-09:30,Current,ATM,Offline,Off-Us,672149,694723,-22574,64,210,274
2026-04-29,09:00-09:30,Current,BCMS,Online,On-Us,723880,323301,400579,239,37,276
2026-04-29,09:00-09:30,Current,BCMS,Online,Off-Us,627263,4892,622371,36,204,240
2026-04-29,09:00-09:30,Current,ENET,Online,On-Us,804377,211537,592840,139,202,341
2026-04-29,09:00-09:30,Current,ENET,Online,Off-Us,952900,250127,702773,114,57,171
2026-04-29,09:00-09:30,Current,TELL,Offline,On-Us,16817,442166,-425349,26,18,44
2026-04-29,09:00-09:30,Current,TELL,Offline,Off-Us,353492,860384,-506892,110,43,153
