Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-04-29,10:30-11:00,Fixed,ATM,Offline,On-Us,160221,579707,-419486,101,142,243
2026-04-29,10:30-11:00,Fixed,ATM,Offline,Off-Us,398930,486173,-87243,168,243,411
2026-04-29,10:30-11:00,Fixed,BCMS,Online,On-Us,296983,393370,-96387,299,257,556
2026-04-29,10:30-11:00,Fixed,BCMS,Online,Off-Us,75434,349421,-273987,81,251,332
2026-04-29,10:30-11:00,Fixed,ENET,Online,On-Us,205222,162240,42982,109,13,122
2026-04-29,10:30-11:00,Fixed,ENET,Online,Off-Us,13457,903510,-890053,268,202,470
2026-04-29,10:30-11:00,Fixed,TELL,Offline,On-Us,515326,424206,91120,224,213,437
2026-04-29,10:30-11:00,Fixed,TELL,Offline,Off-Us,778246,391270,386976,208,261,469
2026-04-29,10:30-11:00,Saving,ATM,Offline,On-Us,322763,672188,-349425,48,220,268
2026-04-29,10:30-11:00,Saving,ATM,Offline,Off-Us,927989,40712,887277,75,208,283
2026-04-29,10:30-11:00,Saving,BCMS,Online,On-Us,977408,593083,384325,95,110,205
2026-04-29,10:30-11:00,Saving,BCMS,Online,Off-Us,800011,457491,342520,142,189,331
2026-04-29,10:30-11:00,Saving,ENET,Online,On-Us,534363,743575,-209212,262,199,461
2026-04-29,10:30-11:00,Saving,ENET,Online,Off-Us,730286,60507,669779,209,228,437
2026-04-29,10:30-11:00,Saving,TELL,Offline,On-Us,771399,258779,512620,136,255,391
2026-04-29,10:30-11:00,Saving,TELL,Offline,Off-Us,36183,966229,-930046,197,25,222
2026-04-29,10:30-11:00,Current,ATM,Offline,On-Us,731351,698011,33340,87,144,231
2026-04-29,10:30-11:00,Current,ATM,Offline,Off-Us,634845,477595,157250,87,141,228
2026-04-29,10:30-11:00,Current,BCMS,Online,On-Us,259433,631399,-371966,94,17,111
2026-04-29,10:30-11:00,Current,BCMS,Online,Off-Us,122400,808422,-686022,59,207,266
2026-04-29,10:30-11:00,Current,ENET,Online,On-Us,416983,740367,-323384,53,276,329
2026-04-29,10:30-11:00,Current,ENET,Online,Off-Us,954150,197995,756155,228,95,323
2026-04-29,10:30-11:00,Current,TELL,Offline,On-Us,870055,447607,422448,141,165,306
2026-04-29,10:30-11:00,Current,TELL,Offline,Off-Us,524966,559102,-34136,207,168,375
