Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-04-29,05:00-05:30,Fixed,ATM,Offline,On-Us,800040,581652,218388,76,166,242
2026-04-29,05:00-05:30,Fixed,ATM,Offline,Off-Us,595848,426504,169344,240,53,293
2026-04-29,05:00-05:30,Fixed,BCMS,Online,On-Us,887386,666683,220703,268,115,383
2026-04-29,05:00-05:30,Fixed,BCMS,Online,Off-Us,820910,149282,671628,203,287,490
2026-04-29,05:00-05:30,Fixed,ENET,Online,On-Us,176358,820011,-643653,137,286,423
2026-04-29,05:00-05:30,Fixed,ENET,Online,Off-Us,998886,444336,554550,296,242,538
2026-04-29,05:00-05:30,Fixed,TELL,Offline,On-Us,43822,1049,42773,249,159,408
2026-04-29,05:00-05:30,Fixed,TELL,Offline,Off-Us,684781,175512,509269,12,41,53
2026-04-29,05:00-05:30,Saving,ATM,Offline,On-Us,978852,966588,12264,258,150,408
2026-04-29,05:00-05:30,Saving,ATM,Offline,Off-Us,626909,263076,363833,206,190,396
2026-04-29,05:00-05:30,Saving,BCMS,Online,On-Us,883360,662917,220443,120,272,392
2026-04-29,05:00-05:30,Saving,BCMS,Online,Off-Us,294976,47694,247282,94,284,378
2026-04-29,05:00-05:30,Saving,ENET,Online,On-Us,590433,73332,517101,165,56,221
2026-04-29,05:00-05:30,Saving,ENET,Online,Off-Us,414507,732356,-317849,74,82,156
2026-04-29,05:00-05:30,Saving,TELL,Offline,On-Us,760294,583510,176784,155,232,387
2026-04-29,05:00-05:30,Saving,TELL,Offline,Off-Us,221092,640098,-419006,270,173,443
2026-04-29,05:00-05:30,Current,ATM,Offline,On-Us,926869,715234,211635,187,144,331
2026-04-29,05:00-05:30,Current,ATM,Offline,Off-Us,789256,742133,47123,243,150,393
2026-04-29,05:00-05:30,Current,BCMS,Online,On-Us,257874,694447,-436573,176,185,361
2026-04-29,05:00-05:30,Current,BCMS,Online,Off-Us,220855,482134,-261279,180,19,199
2026-04-29,05:00-05:30,Current,ENET,Online,On-Us,958417,725452,232965,80,12,92
2026-04-29,05:00-05:30,Current,ENET,Online,Off-Us,638359,499676,138683,14,15,29
2026-04-29,05:00-05:30,Current,TELL,Offline,On-Us,705383,181965,523418,223,295,518
2026-04-29,05:00-05:30,Current,TELL,Offline,Off-Us,938756,730322,208434,262,212,474
