Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-04-29,07:30-08:00,Fixed,ATM,Offline,On-Us,281370,609418,-328048,217,29,246
2026-04-29,07:30-08:00,Fixed,ATM,Offline,Off-Us,217264,230189,-12925,115,242,357
2026-04-29,07:30-08:00,Fixed,BCMS,Online,On-Us,905097,245770,659327,214,122,336
2026-04-29,07:30-08:00,Fixed,BCMS,Online,Off-Us,320863,445668,-124805,205,91,296
2026-04-29,07:30-08:00,Fixed,ENET,Online,On-Us,980941,883353,97588,203,141,344
2026-04-29,07:30-08:00,Fixed,ENET,Online,Off-Us,577295,88876,488419,80,54,134
2026-04-29,07:30-08:00,Fixed,TELL,Offline,On-Us,309380,466097,-156717,277,191,468
2026-04-29,07:30-08:00,Fixed,TELL,Offline,Off-Us,241358,612328,-370970,33,249,282
2026-04-29,07:30-08:00,Saving,ATM,Offline,On-Us,537145,651297,-114152,184,229,413
2026-04-29,07:30-08:00,Saving,ATM,Offline,Off-Us,473066,490262,-17196,233,220,453
2026-04-29,07:30-08:00,Saving,BCMS,Online,On-Us,385364,843584,-458220,266,173,439
2026-04-29,07:30-08:00,Saving,BCMS,Online,Off-Us,286281,400944,-114663,24,102,126
2026-04-29,07:30-08:00,Saving,ENET,Online,On-Us,463143,245147,217996,147,49,196
2026-04-29,07:30-08:00,Saving,ENET,Online,Off-Us,376536,945265,-568729,54,161,215
2026-04-29,07:30-08:00,Saving,TELL,Offline,On-Us,883533,526138,357395,274,290,564
2026-04-29,07:30-08:00,Saving,TELL,Offline,Off-Us,674920,81955,592965,153,127,280
2026-04-29,07:30-08:00,Current,ATM,Offline,On-Us,103189,124348,-21159,48,195,243
2026-04-29,07:30-08:00,Current,ATM,Offline,Off-Us,40140,572549,-532409,114,181,295
2026-04-29,07:30-08:00,Current,BCMS,Online,On-Us,206198,707901,-501703,180,139,319
2026-04-29,07:30-08:00,Current,BCMS,Online,Off-Us,317420,781410,-463990,152,108,260
2026-04-29,07:30-08:00,Current,ENET,Online,On-Us,739919,633375,106544,82,289,371
2026-04-29,07:30-08:00,Current,ENET,Online,Off-Us,956702,273820,682882,16,164,180
2026-04-29,07:30-08:00,Current,TELL,Offline,On-Us,295536,862253,-566717,189,217,406
2026-04-29,07:30-08:00,Current,TELL,Offline,Off-Us,991758,425468,566290,18,252,270
