Date,Time,Product,Channel,Channel_Group,Transaction_Type,Credit_Amount,Debit_Amount,Net_Amount,Credit_Txn,Debit_Txn,Total_Txn
2026-04-29,14:00-14:30,Fixed,ATM,Offline,On-Us,361940,845241,-483301,284,293,577
2026-04-29,14:00-14:30,Fixed,ATM,Offline,Off-Us,623501,924866,-301365,218,255,473
2026-04-29,14:00-14:30,Fixed,BCMS,Online,On-Us,621082,133769,487313,144,15,159
2026-04-29,14:00-14:30,Fixed,BCMS,Online,Off-Us,720013,538512,181501,91,75,166
2026-04-29,14:00-14:30,Fixed,ENET,Online,On-Us,149600,397201,-247601,148,38,186
2026-04-29,14:00-14:30,Fixed,ENET,Online,Off-Us,963055,760657,202398,201,138,339
2026-04-29,14:00-14:30,Fixed,TELL,Offline,On-Us,711160,638271,72889,226,245,471
2026-04-29,14:00-14:30,Fixed,TELL,Offline,Off-Us,191999,460282,-268283,193,250,443
2026-04-29,14:00-14:30,Saving,ATM,Offline,On-Us,526625,300752,225873,153,230,383
2026-04-29,14:00-14:30,Saving,ATM,Offline,Off-Us,545883,987419,-441536,129,167,296
2026-04-29,14:00-14:30,Saving,BCMS,Online,On-Us,666511,899595,-233084,56,167,223
2026-04-29,14:00-14:30,Saving,BCMS,Online,Off-Us,426261,808010,-381749,172,57,229
2026-04-29,14:00-14:30,Saving,ENET,Online,On-Us,665506,83335,582171,51,133,184
2026-04-29,14:00-14:30,Saving,ENET,Online,Off-Us,990764,98181,892583,96,40,136
2026-04-29,14:00-14:30,Saving,TELL,Offline,On-Us,88693,779521,-690828,158,294,452
2026-04-29,14:00-14:30,Saving,TELL,Offline,Off-Us,974744,516791,457953,17,228,245
2026-04-29,14:00-14:30,Current,ATM,Offline,On-Us,709920,533392,176528,81,256,337
2026-04-29,14:00-14:30,Current,ATM,Offline,Off-Us,521986,540028,-18042,284,74,358
2026-04-29,14:00-14:30,Current,BCMS,Online,On-Us,425167,14575,410592,109,14,123
2026-04-29,14:00-14:30,Current,BCMS,Online,Off-Us,748851,445622,303229,285,187,472
2026-04-29,14:00-14:30,Current,ENET,Online,On-Us,256089,774879,-518790,282,32,314
2026-04-29,14:00-14:30,Current,ENET,Online,Off-Us,636877,470445,166432,98,279,377
2026-04-29,14:00-14:30,Current,TELL,Offline,On-Us,947701,236001,711700,101,49,150
2026-04-29,14:00-14:30,Current,TELL,Offline,Off-Us,384880,880184,-495304,80,274,354
